{\rtf1\ansi\ansicpg1252\cocoartf2709
\cocoatextscaling0\cocoaplatform0{\fonttbl\f0\fmodern\fcharset0 Courier;}
{\colortbl;\red255\green255\blue255;\red0\green0\blue0;}
{\*\expandedcolortbl;;\cssrgb\c0\c0\c0;}
\margl1440\margr1440\vieww11520\viewh8400\viewkind0
\deftab720
\pard\pardeftab720\partightenfactor0

\f0\fs26 \cf0 \expnd0\expndtw0\kerning0
\outl0\strokewidth0 \strokec2 Days_since_Jan_1	Temp(F)\
82.24652777777777	37.4\
82.26041666666666	37.4\
82.27499999999999	37.4\
82.28888888888889	35.6\
82.30277777777778	33.8\
82.31597222222221	35.6\
82.33055555555555	35.6\
82.34375	33.8\
82.35694444444444	33.8\
82.37222222222222	33.8\
82.3861111111111	32.\
82.39861111111111	33.8\
82.41388888888889	32.\
82.42638888888888	30.2\
82.44166666666666	30.2\
82.4548611111111	30.2\
82.46944444444443	28.4\
82.48333333333333	28.4\
82.49166666666666	28.4\
82.49583333333332	28.4\
82.53819444444444	26.6\
82.57847222222222	26.6\
82.61527777777778	30.2\
82.65625	32.\
82.74097222222221	39.2\
82.78333333333333	44.6\
82.80208333333333	44.6\
82.82569444444444	44.6\
82.87013888888889	46.4\
82.90972222222221	44.6\
82.95069444444444	42.8\
82.99513888888889	48.2\
83.03194444444443	44.6\
83.07430555555555	42.8\
83.11666666666666	42.8\
83.15833333333333	44.6\
83.21944444444443	44.6\
83.23194444444444	42.8\
83.24722222222222	41.\
83.26041666666666	39.2\
83.27499999999999	37.4\
83.28819444444444	37.4\
83.30138888888888	37.4\
83.31597222222221	35.6\
83.32916666666667	39.2\
83.34375	37.4\
83.35763888888889	41.\
83.37152777777777	44.6\
83.38541666666666	42.8\
83.39930555555556	42.8\
83.4125	42.8\
83.42708333333333	39.2\
83.44027777777778	33.8\
83.45347222222222	35.6\
83.46805555555555	35.6\
83.48263888888889	35.6\
83.49305555555556	35.6\
83.5	33.8\
83.53680555555555	35.6\
83.58263888888888	35.6\
83.62013888888889	39.2\
83.66041666666666	42.8\
83.7048611111111	48.2\
83.74097222222221	50.\
83.78541666666666	53.6\
83.82847222222222	53.6\
83.8611111111111	51.8\
83.90625	53.6\
83.95	53.6\
83.98958333333333	53.6\
84.03125	50.\
84.0736111111111	48.2\
84.11458333333333	44.6\
84.15694444444443	44.6\
84.21944444444443	37.4\
84.23333333333333	37.4\
84.24722222222222	37.4\
84.2611111111111	35.6\
84.27499999999999	35.6\
84.28888888888889	35.6\
84.30277777777778	35.6\
84.31666666666666	35.6\
84.33055555555555	33.8\
84.34444444444443	33.8\
84.35833333333333	33.8\
84.37222222222222	32.\
84.3861111111111	32.\
84.39999999999999	32.\
84.41388888888889	32.\
84.42777777777778	32.\
84.44166666666666	32.\
84.45555555555555	32.\
84.46875	32.\
84.48263888888889	32.\
84.49652777777777	32.\
84.5	32.\
84.53194444444443	30.2\
84.61666666666666	37.4\
84.65763888888888	42.8\
84.6986111111111	44.6\
84.74444444444444	48.2\
84.78402777777778	50.\
84.825	51.8\
84.86597222222221	51.8\
84.90763888888888	50.\
84.95	51.8\
84.99166666666666	50.\
85.03333333333333	48.2\
85.07430555555555	48.2\
85.11805555555556	46.4\
85.15625	41.\
85.21944444444443	41.\
85.23333333333333	41.\
85.24722222222222	41.\
85.26041666666666	37.4\
85.27499999999999	37.4\
85.28888888888889	37.4\
85.30277777777778	37.4\
85.31666666666666	35.6\
85.33055555555555	37.4\
85.34444444444443	35.6\
85.35763888888889	35.6\
85.37152777777777	35.6\
85.3861111111111	37.4\
85.39999999999999	37.4\
85.41388888888889	37.4\
85.42777777777778	35.6\
85.44166666666666	35.6\
85.45555555555555	33.8\
85.46944444444443	33.8\
85.48333333333333	33.8\
85.48958333333333	33.8\
85.49722222222222	33.8\
85.5	33.8\
85.53263888888888	32.\
85.57777777777777	32.\
85.61458333333333	35.6\
85.65625	41.\
85.7	44.6\
85.74166666666666	44.6\
85.78402777777778	51.8\
85.81805555555555	53.6\
85.8298611111111	53.6\
85.85416666666666	53.6\
85.86805555555556	55.400000000000006\
85.88055555555555	53.6\
85.90763888888888	57.2\
85.94930555555555	57.2\
85.99166666666666	55.400000000000006\
86.03125	50.\
86.07777777777777	46.4\
86.11666666666666	44.6\
86.15972222222221	37.4\
86.21944444444443	33.8\
86.23333333333333	33.8\
86.24722222222222	33.8\
86.2611111111111	33.8\
86.27499999999999	33.8\
86.28888888888889	32.\
86.30277777777778	32.\
86.31666666666666	32.\
86.33055555555555	32.\
86.34444444444443	32.\
86.35833333333333	32.\
86.37222222222222	32.\
86.3861111111111	32.\
86.39999999999999	32.\
86.41388888888889	32.\
86.42777777777778	32.\
86.44166666666666	32.\
86.45555555555555	32.\
86.46944444444443	32.\
86.48333333333333	32.\
86.48958333333333	32.\
86.49652777777777	32.\
86.5	32.\
86.51388888888889	32.\
86.53125	32.\
86.56736111111111	32.\
86.57638888888889	32.\
86.58888888888889	32.\
86.59722222222221	32.\
86.61736111111111	33.8\
86.66319444444444	35.6\
86.69930555555555	35.6\
86.74097222222221	37.4\
86.76875	42.8\
86.78888888888889	50.\
86.8236111111111	53.6\
86.86666666666666	50.\
86.90833333333333	51.8\
86.95277777777777	50.\
86.99027777777778	46.4\
87.03472222222221	44.6\
87.07569444444444	41.\
87.11666666666666	44.6\
87.15972222222221	41.\
87.21944444444443	41.\
87.23263888888889	39.2\
87.24722222222222	35.6\
87.2611111111111	35.6\
87.27499999999999	33.8\
87.28888888888889	33.8\
87.30277777777778	33.8\
87.31666666666666	32.\
87.32916666666667	32.\
87.34444444444443	32.\
87.35833333333333	32.\
87.37222222222222	32.\
87.3861111111111	32.\
87.39999999999999	32.\
87.41388888888889	32.\
87.42777777777778	32.\
87.44166666666666	32.\
87.45555555555555	30.2\
87.46944444444443	30.2\
87.48333333333333	30.2\
87.49722222222222	30.2\
87.5	30.2\
87.53125	30.2\
87.57499999999999	32.\
87.61666666666666	32.\
87.63333333333333	32.\
87.65694444444443	33.8\
87.70138888888889	37.4\
87.73958333333333	39.2\
87.78472222222221	41.\
87.82291666666666	44.6\
87.86666666666666	46.4\
87.90972222222221	48.2\
87.94999999999999	48.2\
87.98958333333333	48.2\
88.03402777777778	48.2\
88.07777777777777	44.6\
88.15972222222221	42.8\
88.21944444444443	41.\
88.23333333333333	41.\
88.24722222222222	41.\
88.2611111111111	41.\
88.27499999999999	42.8\
88.28888888888889	42.8\
88.30277777777778	42.8\
88.31666666666666	41.\
88.33055555555555	42.8\
88.34444444444443	41.\
88.35833333333333	42.8\
88.37222222222222	42.8\
88.3861111111111	41.\
88.39999999999999	41.\
88.41388888888889	41.\
88.42777777777778	41.\
88.44166666666666	41.\
88.4548611111111	39.2\
88.46944444444443	39.2\
88.48333333333333	37.4\
88.49097222222221	39.2\
88.49652777777777	37.4\
88.5	37.4\
88.53402777777778	39.2\
88.57708333333333	39.2\
88.61944444444444	41.\
88.66041666666666	46.4\
88.70416666666667	48.2\
88.74374999999999	48.2\
88.78402777777778	50.\
88.82638888888889	51.8\
88.86666666666666	55.400000000000006\
88.91319444444444	53.6\
88.95138888888889	51.8\
88.99583333333332	50.\
89.03333333333333	50.\
89.11597222222221	48.2\
89.15763888888888	50.\
89.21944444444443	48.2\
89.23333333333333	50.\
89.24722222222222	50.\
89.2611111111111	50.\
89.27499999999999	50.\
89.28888888888889	50.\
89.30277777777778	50.\
89.31597222222221	50.\
89.33055555555555	50.\
89.34444444444443	50.\
89.35833333333333	50.\
89.37222222222222	48.2\
89.3861111111111	48.2\
89.39999999999999	46.4\
89.41388888888889	46.4\
89.42777777777778	48.2\
89.44166666666666	50.\
89.4548611111111	50.\
89.46944444444443	50.\
89.48333333333333	51.8\
89.49097222222221	51.8\
89.49722222222222	50.\
89.5	50.\
89.53263888888888	48.2\
89.57430555555555	50.\
89.61874999999999	53.6\
89.6423611111111	50.\
89.65833333333333	51.8\
89.69097222222221	57.2\
89.7048611111111	59.\
89.74097222222221	60.8\
89.78611111111111	62.6\
89.82638888888889	66.2\
89.86666666666666	66.2\
89.90833333333333	66.2\
89.9548611111111	64.4\
90.30277777777778	55.400000000000006\
90.31666666666666	55.400000000000006\
90.33055555555555	55.400000000000006\
90.34444444444443	55.400000000000006\
90.35763888888889	55.400000000000006\
90.37222222222222	55.400000000000006\
90.38541666666666	55.400000000000006\
90.39999999999999	55.400000000000006\
90.41319444444444	53.6\
90.42777777777778	53.6\
90.44166666666666	55.400000000000006\
90.45555555555555	55.400000000000006\
90.46944444444443	55.400000000000006\
90.48333333333333	55.400000000000006\
90.49097222222221	55.400000000000006\
90.49722222222222	55.400000000000006\
90.5	55.400000000000006\
90.53125	55.400000000000006\
90.58194444444445	57.2\
90.61736111111111	59.\
90.63541666666666	55.400000000000006\
90.65833333333333	50.\
90.69791666666666	53.6\
90.74166666666666	57.2\
90.78333333333333	59.\
90.82638888888889	60.8\
90.86805555555556	64.4\
90.90625	64.4\
90.94791666666666	71.6\
90.99166666666666	69.80000000000001\
91.03541666666666	66.2\
91.07569444444444	59.\
91.11666666666666	59.\
91.15625	57.2\
91.21944444444443	55.400000000000006\
91.23333333333333	53.6\
91.24722222222222	53.6\
91.2611111111111	51.8\
91.27499999999999	51.8\
91.28888888888889	51.8\
91.30277777777778	50.\
91.31666666666666	50.\
91.33055555555555	50.\
91.34444444444443	48.2\
91.35833333333333	48.2\
91.37152777777777	44.6\
91.3861111111111	44.6\
91.39999999999999	44.6\
91.41388888888889	46.4\
91.42777777777778	48.2\
91.44166666666666	44.6\
91.45555555555555	46.4\
91.46944444444443	46.4\
91.48333333333333	46.4\
91.49166666666666	41.\
91.49722222222222	39.2\
91.5	39.2\
91.57499999999999	50.\
91.61736111111111	55.400000000000006\
91.65625	62.6\
91.6736111111111	64.4\
91.69930555555555	69.80000000000001\
91.74374999999999	75.2\
91.78263888888888	77.\
91.82430555555555	77.\
91.8736111111111	78.80000000000001\
91.90625	80.6\
91.94791666666666	80.6\
91.99236111111111	78.80000000000001\
92.03472222222221	75.2\
92.07638888888889	71.6\
92.11458333333333	71.6\
92.15763888888888	69.80000000000001\
92.21944444444443	68.\
92.23333333333333	64.4\
92.24722222222222	66.2\
92.2611111111111	68.\
92.27499999999999	66.2\
92.28888888888888	68.\
92.30277777777778	68.\
92.31666666666666	64.4\
92.33055555555555	64.4\
92.34444444444443	64.4\
92.35833333333333	60.8\
92.37152777777777	60.8\
92.3861111111111	62.6\
92.39999999999999	62.6\
92.41388888888888	60.8\
92.42777777777778	60.8\
92.44166666666666	60.8\
92.45555555555555	59.\
92.46944444444443	59.\
92.48333333333333	59.\
92.48958333333333	59.\
92.49722222222222	59.\
92.5	59.\
92.53125	59.\
92.57777777777777	59.\
92.61666666666666	62.6\
92.65625	48.2\
92.71180555555556	46.4\
92.74166666666666	44.6\
92.76041666666666	39.2\
92.7673611111111	37.4\
92.78472222222221	35.6\
92.82638888888889	33.8\
92.83680555555556	32.\
92.86666666666666	32.\
92.90833333333333	32.\
92.94097222222221	32.\
92.9548611111111	32.\
92.99027777777778	32.\
93.02777777777777	32.\
93.03125	32.\
93.03611111111111	32.\
93.0486111111111	32.\
93.07430555555555	32.\
93.11527777777778	30.2\
93.13055555555555	32.\
93.14097222222222	32.\
93.15694444444443	32.\
93.21944444444443	32.\
93.23333333333333	32.\
93.24722222222222	32.\
93.2611111111111	32.\
93.27499999999999	30.2\
93.28888888888888	30.2\
93.30277777777778	28.4\
93.31666666666666	28.4\
93.3298611111111	28.4\
93.34444444444443	28.4\
93.35833333333333	28.4\
93.37222222222222	28.4\
93.3861111111111	28.4\
93.39999999999999	26.6\
93.41388888888888	23.\
93.42777777777778	23.\
93.44166666666666	23.\
93.45555555555555	23.\
93.46875	23.\
93.48333333333333	24.8\
93.49652777777777	23.\
93.53333333333333	24.8\
93.57777777777777	26.6\
93.61458333333333	32.\
93.64930555555556	35.6\
93.65694444444443	35.6\
93.70277777777777	39.2\
93.74305555555556	42.8\
93.78125	44.6\
93.82638888888889	46.4\
93.91041666666666	50.\
93.95277777777777	50.\
93.99097222222221	50.\
94.03472222222221	48.2\
94.07499999999999	46.4\
94.11944444444444	46.4\
94.16041666666666	46.4\
94.21875	46.4\
94.23333333333333	46.4\
94.24722222222222	46.4\
94.2611111111111	46.4\
94.27499999999999	48.2\
94.28888888888888	46.4\
94.30277777777778	46.4\
94.31666666666666	46.4\
94.33055555555555	48.2\
94.34444444444443	48.2\
94.35833333333333	48.2\
94.37222222222222	48.2\
94.3861111111111	48.2\
94.39999999999999	48.2\
94.41388888888888	48.2\
94.42777777777778	50.\
94.44166666666666	50.\
94.45555555555555	50.\
94.46944444444443	50.\
94.48263888888889	51.8\
94.49097222222221	50.\
94.49722222222222	50.\
94.5	50.\
94.53333333333333	51.8\
94.57499999999999	57.2\
94.62222222222222	59.\
94.65763888888888	62.6\
94.66805555555555	64.4\
94.70208333333333	62.6\
94.73958333333333	66.2\
94.78263888888888	66.2\
94.82777777777777	69.80000000000001\
94.86458333333333	71.6\
94.91111111111111	71.6\
94.94930555555555	71.6\
94.99513888888889	69.80000000000001\
95.03680555555555	68.\
95.12013888888889	59.\
95.16180555555555	59.\
95.21944444444443	51.8\
95.23333333333333	53.6\
95.24722222222222	55.400000000000006\
95.2611111111111	51.8\
95.27499999999999	55.400000000000006\
95.28888888888888	55.400000000000006\
95.30208333333333	53.6\
95.31597222222221	48.2\
95.3298611111111	46.4\
95.34444444444443	44.6\
95.35833333333333	44.6\
95.37222222222222	42.8\
95.3861111111111	42.8\
95.39999999999999	42.8\
95.41388888888888	42.8\
95.42777777777778	42.8\
95.44166666666666	42.8\
95.45555555555555	42.8\
95.46944444444443	42.8\
95.48333333333333	41.\
95.49097222222221	41.\
95.49722222222222	41.\
95.5	41.\
95.53541666666666	39.2\
95.57430555555555	39.2\
95.59861111111111	37.4\
95.60833333333333	37.4\
95.61805555555556	37.4\
95.63680555555555	37.4\
95.66666666666666	37.4\
95.70138888888889	39.2\
95.74097222222221	41.\
95.78472222222221	41.\
95.82638888888889	44.6\
95.87013888888889	46.4\
95.90763888888888	46.4\
95.95277777777777	46.4\
95.99166666666666	46.4\
96.03263888888888	46.4\
96.07291666666666	46.4\
96.11944444444444	44.6\
96.15625	42.8\
96.21875	42.8\
96.23333333333333	42.8\
96.24652777777777	42.8\
96.2611111111111	42.8\
96.27499999999999	42.8\
96.28819444444444	42.8\
96.30277777777778	42.8\
96.31666666666666	42.8\
96.33055555555555	42.8\
96.34444444444443	41.\
96.35833333333333	41.\
96.37222222222222	37.4\
96.3861111111111	37.4\
96.39999999999999	37.4\
96.41388888888888	37.4\
96.42708333333333	37.4\
96.44166666666666	37.4\
96.45555555555555	37.4\
96.46875	37.4\
96.48263888888889	35.6\
96.49652777777777	35.6\
96.5	35.6\
96.51875	37.4\
96.53611111111111	37.4\
96.55069444444445	37.4\
96.62013888888889	39.2\
96.63958333333333	41.\
96.66319444444444	41.\
96.69930555555555	44.6\
96.71180555555556	46.4\
96.74513888888889	50.\
96.7875	51.8\
96.82638888888889	53.6\
96.86736111111111	57.2\
96.90833333333333	59.\
96.94930555555555	59.\
96.98958333333333	60.8\
97.03125	57.2\
97.07777777777777	53.6\
97.12013888888889	50.\
97.15625	48.2\
97.21944444444443	42.8\
97.23333333333333	41.\
97.24722222222222	42.8\
97.2611111111111	42.8\
97.27499999999999	42.8\
97.28819444444444	44.6\
97.30277777777778	44.6\
97.31666666666666	44.6\
97.33055555555555	42.8\
97.34444444444443	41.\
97.35833333333333	41.\
97.37222222222222	41.\
97.3861111111111	39.2\
97.39930555555556	39.2\
97.41388888888888	37.4\
97.42777777777778	37.4\
97.44166666666666	37.4\
97.45555555555555	37.4\
97.46944444444443	37.4\
97.48333333333333	37.4\
97.49722222222222	35.6\
97.52083333333333	37.4\
97.53680555555555	37.4\
97.57430555555555	39.2\
97.61458333333333	41.\
97.63194444444444	42.8\
97.65833333333333	46.4\
97.69791666666666	48.2\
97.74097222222221	55.400000000000006\
97.78263888888888	62.6\
97.82638888888889	66.2\
97.86666666666666	68.\
97.90625	71.6\
97.94999999999999	75.2\
97.99652777777777	71.6\
98.03333333333333	68.\
98.0798611111111	64.4\
98.11458333333333	62.6\
98.15694444444443	60.8\
98.21944444444443	53.6\
98.23333333333333	50.\
98.24722222222222	50.\
98.26041666666666	50.\
98.27430555555556	51.8\
98.28819444444444	50.\
98.30277777777778	50.\
98.31666666666666	48.2\
98.33055555555555	48.2\
98.34444444444443	46.4\
98.35833333333333	44.6\
98.37222222222222	46.4\
98.3861111111111	44.6\
98.39999999999999	44.6\
98.41388888888888	44.6\
98.42777777777778	44.6\
98.44097222222221	44.6\
98.45555555555555	42.8\
98.46944444444443	42.8\
98.48333333333333	42.8\
98.49236111111111	41.\
98.49652777777777	41.\
98.5	41.\
98.53125	41.\
98.58194444444445	46.4\
98.61458333333333	48.2\
98.65625	48.2\
98.69930555555555	50.\
98.74097222222221	53.6\
98.78402777777777	59.\
98.82430555555555	62.6\
98.86666666666666	66.2\
98.90763888888888	71.6\
98.94791666666666	66.2\
98.99097222222221	68.\
99.03263888888888	64.4\
99.05833333333332	60.8\
99.07430555555555	51.8\
99.11597222222221	48.2\
99.15625	46.4\
99.21944444444443	41.\
99.23333333333333	41.\
99.24722222222222	41.\
99.2611111111111	41.\
99.27430555555556	42.8\
99.28888888888888	42.8\
99.30277777777778	42.8\
99.31666666666666	42.8\
99.33055555555555	42.8\
99.34444444444443	42.8\
99.35833333333333	41.\
99.37222222222222	37.4\
99.3861111111111	35.6\
99.39999999999999	33.8\
99.41388888888888	35.6\
99.42777777777778	35.6\
99.44097222222221	35.6\
99.45555555555555	37.4\
99.46944444444443	37.4\
99.48263888888889	37.4\
99.49027777777778	37.4\
99.49722222222222	35.6\
99.5	35.6\
99.53125	35.6\
99.57291666666666	37.4\
99.61458333333333	41.\
99.65763888888888	42.8\
99.69930555555555	46.4\
99.74305555555556	48.2\
99.78194444444443	51.8\
99.82916666666667	50.\
99.86458333333333	50.\
99.91319444444444	50.\
99.94930555555555	50.\
99.99166666666666	50.\
100.03333333333333	46.4\
100.07499999999999	44.6\
100.11458333333333	42.8\
100.15833333333333	42.8\
100.21944444444443	41.\
100.23333333333333	41.\
100.24722222222222	41.\
100.2611111111111	41.\
100.27499999999999	41.\
100.28888888888888	41.\
100.30277777777778	41.\
100.31666666666666	41.\
100.33055555555555	41.\
100.34444444444443	41.\
100.35833333333333	41.\
100.37222222222222	41.\
100.3861111111111	41.\
100.39999999999999	41.\
100.41388888888888	39.2\
100.42777777777778	37.4\
100.44166666666666	39.2\
100.45555555555555	41.\
100.46944444444443	37.4\
100.48333333333333	41.\
100.49166666666666	39.2\
100.49722222222222	39.2\
100.5	39.2\
100.53541666666666	41.\
100.5798611111111	44.6\
100.61805555555556	46.4\
100.65763888888888	48.2\
100.70277777777777	50.\
100.74444444444444	53.6\
100.78263888888888	57.2\
100.82430555555555	59.\
100.86597222222221	60.8\
100.90694444444443	62.6\
100.94999999999999	64.4\
101.03611111111111	59.\
101.08194444444445	53.6\
101.10416666666666	51.8\
101.1625	50.\
101.21944444444443	48.2\
101.23333333333333	48.2\
101.24722222222222	42.8\
101.2611111111111	44.6\
101.27499999999999	42.8\
101.28888888888888	42.8\
101.30208333333333	44.6\
101.31666666666666	42.8\
101.3298611111111	42.8\
101.34375	42.8\
101.35833333333333	42.8\
101.37152777777777	44.6\
101.3861111111111	44.6\
101.39999999999999	48.2\
101.41388888888888	44.6\
101.42777777777778	42.8\
101.44166666666666	41.\
101.45555555555555	42.8\
101.46944444444443	42.8\
101.48333333333333	42.8\
101.49722222222222	41.\
101.54097222222222	39.2\
101.54166666666666	39.2\
101.57430555555555	41.\
101.65763888888888	53.6\
101.70208333333333	57.2\
101.74305555555556	59.\
101.78125	60.8\
101.82638888888889	62.6\
101.87013888888889	60.8\
101.91041666666666	62.6\
101.99236111111111	60.8\
102.03263888888888	59.\
102.07569444444444	59.\
102.12013888888889	57.2\
102.16180555555555	55.400000000000006\
102.21944444444443	51.8\
102.23333333333333	50.\
102.24722222222222	50.\
102.2611111111111	50.\
102.27499999999999	50.\
102.28888888888888	46.4\
102.30208333333333	44.6\
102.31666666666666	44.6\
102.33055555555555	42.8\
102.34444444444443	42.8\
102.35833333333333	41.\
102.37222222222222	41.\
102.38472222222222	41.\
102.39861111111111	41.\
102.41041666666666	41.\
102.42777777777778	39.2\
102.44166666666666	37.4\
102.45555555555555	39.2\
102.46944444444443	41.\
102.48333333333333	41.\
102.49027777777778	39.2\
102.49722222222222	37.4\
102.5	37.4\
102.53402777777777	39.2\
102.5736111111111	41.\
102.58263888888888	41.\
102.61527777777778	41.\
102.66041666666666	41.\
102.70277777777777	42.8\
102.74027777777778	44.6\
102.78263888888888	44.6\
102.82430555555555	46.4\
102.86597222222221	46.4\
102.8923611111111	48.2\
102.94999999999999	48.2\
102.99097222222221	48.2\
102.99513888888889	48.2\
103.03263888888888	46.4\
103.07430555555555	44.6\
103.11597222222221	41.\
103.15833333333333	41.\
103.21944444444443	35.6\
103.23333333333333	35.6\
103.24722222222222	35.6\
103.26041666666666	35.6\
103.27499999999999	35.6\
103.28888888888888	35.6\
103.30277777777778	35.6\
103.31666666666666	35.6\
103.33055555555555	35.6\
103.34444444444443	35.6\
103.35833333333333	35.6\
103.37222222222222	35.6\
103.38541666666666	35.6\
103.39999999999999	33.8\
103.41388888888888	33.8\
103.42777777777778	33.8\
103.44166666666666	32.\
103.45555555555555	32.\
103.46944444444443	32.\
103.48333333333333	32.\
103.49374999999999	32.\
103.5	32.\
103.51944444444445	32.\
103.5375	32.\
103.56458333333333	32.\
103.57916666666667	32.\
103.59375	32.\
103.62013888888889	32.\
103.63541666666666	32.\
103.64791666666666	32.\
103.65902777777777	32.\
103.66874999999999	32.\
103.68194444444444	32.\
103.69791666666666	33.8\
103.71111111111111	35.6\
103.725	35.6\
103.74305555555556	35.6\
103.78055555555555	39.2\
103.7986111111111	39.2\
103.86458333333333	50.\
103.90625	51.8\
103.94999999999999	50.\
104.03263888888888	50.\
104.07291666666666	46.4\
104.11597222222221	44.6\
104.15625	39.2\
104.21944444444443	35.6\
104.23333333333333	35.6\
104.24722222222222	35.6\
104.2611111111111	33.8\
104.27499999999999	33.8\
104.28888888888888	33.8\
104.30277777777778	33.8\
104.31666666666666	33.8\
104.33055555555555	32.\
104.34375	33.8\
104.35833333333333	33.8\
104.37222222222222	33.8\
104.3861111111111	33.8\
104.39999999999999	35.6\
104.41388888888888	35.6\
104.42777777777778	35.6\
104.44166666666666	35.6\
104.45555555555555	35.6\
104.46944444444443	33.8\
104.48333333333333	33.8\
104.49722222222222	33.8\
104.5	33.8\
104.53611111111111	35.6\
104.57847222222222	37.4\
104.65763888888888	41.\
104.66180555555555	41.\
104.69999999999999	44.6\
104.74305555555556	48.2\
104.78472222222221	50.\
104.82430555555555	51.8\
104.87152777777777	53.6\
104.90833333333333	55.400000000000006\
104.94930555555555	55.400000000000006\
104.99097222222221	55.400000000000006\
105.03333333333333	53.6\
105.07847222222222	46.4\
105.11736111111111	48.2\
105.15902777777777	46.4\
105.21944444444443	48.2\
105.23333333333333	48.2\
105.24722222222222	50.\
105.2611111111111	48.2\
105.27430555555556	48.2\
105.28888888888888	46.4\
105.30277777777778	48.2\
105.31666666666666	44.6\
105.33055555555555	46.4\
105.34444444444443	50.\
105.35833333333333	48.2\
105.37222222222222	50.\
105.3861111111111	48.2\
105.39999999999999	44.6\
105.41388888888888	48.2\
105.42777777777778	50.\
105.44166666666666	44.6\
105.45555555555555	44.6\
105.46944444444443	46.4\
105.48333333333333	50.\
105.49097222222221	50.\
105.49722222222222	48.2\
105.5	48.2\
105.53263888888888	48.2\
105.57777777777777	51.8\
105.61458333333333	53.6\
105.65833333333333	57.2\
105.69999999999999	59.\
105.74097222222221	62.6\
105.78263888888888	64.4\
105.82291666666666	64.4\
105.86458333333333	66.2\
105.90972222222221	66.2\
105.94930555555555	64.4\
105.99097222222221	60.8\
106.03263888888888	60.8\
106.07638888888889	57.2\
106.11666666666666	57.2\
106.15625	55.400000000000006\
106.21944444444443	48.2\
106.23333333333333	50.\
106.24722222222222	50.\
106.2611111111111	46.4\
106.27430555555556	48.2\
106.28888888888888	48.2\
106.30277777777778	46.4\
106.31666666666666	46.4\
106.33055555555555	42.8\
106.34444444444443	44.6\
106.35833333333333	46.4\
106.37222222222222	50.\
106.3861111111111	48.2\
106.39999999999999	50.\
106.41388888888888	50.\
106.42777777777778	48.2\
106.44166666666666	50.\
106.4548611111111	48.2\
106.46944444444443	48.2\
106.48333333333333	50.\
106.48958333333333	51.8\
106.49722222222222	50.\
106.5	50.\
106.54166666666666	50.\
106.57291666666666	57.2\
106.61458333333333	60.8\
106.62430555555555	62.6\
106.65625	64.4\
106.69791666666666	64.4\
106.70625	64.4\
106.74097222222221	66.2\
106.78333333333333	71.6\
106.8236111111111	71.6\
106.86805555555556	68.\
106.9125	66.2\
106.95138888888889	66.2\
106.98958333333333	64.4\
107.03333333333333	59.\
107.07569444444444	57.2\
107.11736111111111	55.400000000000006\
107.16180555555555	53.6\
107.21944444444443	51.8\
107.23333333333333	51.8\
107.24722222222222	50.\
107.2611111111111	50.\
107.27430555555556	50.\
107.28888888888888	50.\
107.30208333333333	48.2\
107.31597222222221	50.\
107.3298611111111	50.\
107.34375	46.4\
107.35833333333333	48.2\
107.37222222222222	46.4\
107.3861111111111	46.4\
107.39999999999999	50.\
107.41388888888888	50.\
107.42777777777778	46.4\
107.44166666666666	46.4\
107.45555555555555	44.6\
107.46944444444443	44.6\
107.48333333333333	44.6\
107.49097222222221	44.6\
107.49722222222222	44.6\
107.5	44.6\
107.53263888888888	44.6\
107.61597222222221	50.\
107.65972222222221	55.400000000000006\
107.69930555555555	59.\
107.78333333333333	59.\
107.82569444444444	59.\
107.86666666666666	59.\
107.90763888888888	59.\
107.94930555555555	57.2\
107.99374999999999	53.6\
108.03472222222221	50.\
108.0486111111111	50.\
108.0798611111111	46.4\
108.08680555555556	46.4\
108.11527777777778	44.6\
108.14444444444445	44.6\
108.15902777777777	42.8\
108.21944444444443	41.\
108.23333333333333	41.\
108.24652777777777	41.\
108.26041666666666	41.\
108.27499999999999	41.\
108.28888888888888	41.\
108.30277777777778	41.\
108.31666666666666	41.\
108.33055555555555	41.\
108.34375	41.\
108.35833333333333	41.\
108.37222222222222	41.\
108.38541666666666	41.\
108.39999999999999	41.\
108.41388888888888	39.2\
108.42777777777778	39.2\
108.44166666666666	39.2\
108.45555555555555	37.4\
108.46944444444443	39.2\
108.48333333333333	37.4\
108.49097222222221	41.\
108.49722222222222	41.\
108.5	41.\
108.5375	41.\
108.57291666666666	46.4\
108.61666666666666	50.\
108.63263888888888	51.8\
108.65763888888888	55.400000000000006\
108.69097222222221	53.6\
108.69999999999999	55.400000000000006\
108.74097222222221	53.6\
108.7486111111111	51.8\
108.76249999999999	46.4\
108.78125	48.2\
108.82291666666666	50.\
108.86458333333333	57.2\
108.91180555555555	59.\
108.9486111111111	55.400000000000006\
108.99097222222221	55.400000000000006\
109.0375	51.8\
109.07847222222222	46.4\
109.11458333333333	46.4\
109.16180555555555	42.8\
109.21944444444443	41.\
109.23333333333333	41.\
109.24722222222222	41.\
109.2611111111111	37.4\
109.27499999999999	37.4\
109.28888888888888	37.4\
109.30277777777778	35.6\
109.31666666666666	35.6\
109.3298611111111	33.8\
109.34444444444443	33.8\
109.35833333333333	35.6\
109.37222222222222	35.6\
109.3861111111111	35.6\
109.39930555555556	33.8\
109.41388888888888	33.8\
109.42777777777778	33.8\
109.44166666666666	33.8\
109.45555555555555	32.\
109.46944444444443	32.\
109.48333333333333	32.\
109.49236111111111	32.\
109.49722222222222	32.\
